dataset;spatial_class;geo_ontology
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Museum;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/DrinkingWater;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/BoatRental;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Taxi;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Police;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/ConferenceCentre;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/CarRental;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/FireStation;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/CaravanSite;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Dentist;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Pub;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/BicycleParking;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Fuel%3BcarWash;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/WaterWell;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Courthouse;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/TurningCircle;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/ThemePark;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/NotAShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/ScubaDivingShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Antenna;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/KeyCutter;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Sport;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Waterfall;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Gift;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/CarShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Lawyer;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Municipality;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Kiosk;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Fish;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/WaterPark;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/RetailLanduse;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Hobby;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Cave;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Sauna;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Icon;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/AutoRepair;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/BedShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Jewelers;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/WaterWorks;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Fort;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Brothel;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/GritBin;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/RailwaySwitch;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Weir;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/NaturalRock;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/YouthClub;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/LifeboatStation;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/ParkingPosition;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/AdministrativeOffice;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Grave;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/WaterPoint;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Gifts;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Subdivision;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Factory;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Blacksmith;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Electrician;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/RailwayPlatform;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/IndustrialProductionBuilding;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Perfumery;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Jewelry;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/BagsShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Internet;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Fen;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Landmark;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/DitchBarrier;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/RedCross;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Waste;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Vineyard;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Roofer;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/MedicalCentre;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/StoneCircle;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/HealthAndBeauty;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/ChurchHall;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Groyne;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/ManMadeWell;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/HoldingPoint;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/LitterBin;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/ManMadeFixme;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/MineralSpring;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Allotments;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Hole;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Beekeeper;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Survey;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/ClubHouse;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Hanami;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Newsstand;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Barfusspfad;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Flagpole;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/WaterRefilling;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/HouseConnectionBox;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Garages;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Hall;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/WLAN;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Farmland;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/DiveCentre;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/LicensedClub;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Alm;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Slipway;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/BeachResort;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Tinsmith;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://www.geonames.org/ontology#V;Geonames
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Ceramics;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Shelter;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Townhall;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/AlcoholShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/BooksShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Helipad;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Cinema;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Building;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Paint;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/AutoPartsShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/BookmakerShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Cape;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/FerryRoute;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Beach;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/BicycleRental;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/WaterwayThing;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Video;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Bakery;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Fishmonger;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/BookShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Windsock;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Laundry;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/AerialwayStation;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/HairdresserShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/BabyGoodsShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/UnknownShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/GolfCourse;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Peak;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Doctors;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/EmergencyThing;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Track;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Garden;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Monument;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Mineshaft;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/County;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/State;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/CoveredReservoir;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Hackerspace;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Pet;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/RestArea;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Stadium;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Chalet;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Motel;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Hostel;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/OpticianShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/CarSharing;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/CarWash;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Boutique;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/Gym;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/BeautyShop;W3C Basic Geo
LinkLion - A Link Repository for the Web of Data;http://linkedgeodata.org/ontology/ServiceStation;W3C Basic Geo
